timestamp,GHI,temperature,cloud_cover,humidity,wind_speed,hour_of_day,day_of_year,kWh_output
2025-04-15 20:00:00,0.0,24.1,99,100,3.9,20,105,0.0
2025-04-15 21:00:00,0.0,24.6,77,99,0.9,21,105,0.0
2025-04-15 22:00:00,0.0,24.6,99,100,4.0,22,105,0.0
2025-04-15 23:00:00,0.0,24.4,98,100,6.4,23,105,0.0
2025-04-16 00:00:00,0.0,24.1,96,99,6.9,0,106,0.0
2025-04-16 01:00:00,0.0,23.9,95,99,5.2,1,106,0.0
2025-04-16 02:00:00,0.0,23.6,92,99,3.5,2,106,0.0
2025-04-16 03:00:00,0.0,23.2,100,100,2.5,3,106,0.0
2025-04-16 04:00:00,0.0,23.0,100,100,2.7,4,106,0.0
2025-04-16 05:00:00,0.0,23.0,99,100,3.5,5,106,0.0
2025-04-16 06:00:00,0.0,23.0,99,100,3.7,6,106,0.0
2025-04-16 07:00:00,0.0,23.0,99,100,5.4,7,106,0.0
2025-04-16 08:00:00,62.0,24.1,8,99,4.8,8,106,233.72422697604264
2025-04-16 09:00:00,263.0,27.2,92,89,1.9,9,106,757.5604258667236
2025-04-16 10:00:00,482.0,29.4,89,76,2.8,10,106,933.1901227843981
2025-04-16 11:00:00,562.0,27.7,97,82,8.0,11,106,771.9978880070996
2025-04-16 12:00:00,570.0,27.6,99,85,3.4,12,106,1118.533129054812
2025-04-16 13:00:00,454.0,28.9,99,74,4.2,13,106,843.8753838501499
2025-04-16 14:00:00,538.0,29.6,98,73,5.4,14,106,1215.7760748909388
2025-04-16 15:00:00,481.0,29.2,99,77,6.3,15,106,1055.6522124365113
2025-04-16 16:00:00,567.0,29.5,100,75,7.8,16,106,1074.6615223022056
2025-04-16 17:00:00,470.0,29.6,100,74,6.7,17,106,681.409878790612
2025-04-16 18:00:00,275.0,29.0,100,76,6.0,18,106,491.669350465578
2025-04-16 19:00:00,83.0,27.7,100,85,3.6,19,106,206.25676614462796
2025-04-16 20:00:00,0.0,26.8,100,90,2.3,20,106,0.0
2025-04-16 21:00:00,0.0,25.3,100,94,5.8,21,106,0.0
2025-04-16 22:00:00,0.0,24.8,100,96,7.6,22,106,0.0
2025-04-16 23:00:00,0.0,24.2,100,96,7.3,23,106,0.0
2025-04-17 00:00:00,0.0,23.6,100,98,13.3,0,107,0.0
2025-04-17 01:00:00,0.0,23.5,99,98,9.4,1,107,0.0
2025-04-17 02:00:00,0.0,23.4,94,99,9.3,2,107,0.0
2025-04-17 03:00:00,0.0,23.4,96,99,6.5,3,107,0.0
2025-04-17 04:00:00,0.0,23.5,99,99,8.3,4,107,0.0
2025-04-17 05:00:00,0.0,23.5,92,99,6.5,5,107,0.0
2025-04-17 06:00:00,0.0,23.5,100,100,4.7,6,107,0.0
2025-04-17 07:00:00,0.0,23.1,100,100,0.4,7,107,0.0
2025-04-17 08:00:00,49.0,24.2,99,98,1.3,8,107,208.58067423557696
2025-04-17 09:00:00,124.0,25.1,100,87,2.5,9,107,547.6375100400993
2025-04-17 10:00:00,255.0,26.8,100,77,2.3,10,107,994.1794426236736
2025-04-17 11:00:00,303.0,27.8,100,72,3.6,11,107,1197.970611854622
2025-04-17 12:00:00,828.0,30.2,98,65,10.1,12,107,518.7800590116656
2025-04-17 13:00:00,603.0,30.2,98,66,10.3,13,107,1414.6921775317594
2025-04-17 14:00:00,797.0,31.3,93,63,10.5,14,107,792.3667120850661
2025-04-17 15:00:00,776.0,31.6,93,60,11.1,15,107,869.3300891074591
2025-04-17 16:00:00,530.0,31.0,22,61,9.9,16,107,1280.1447092511496
2025-04-17 17:00:00,467.0,31.0,76,60,8.6,17,107,643.421512067021
2025-04-17 18:00:00,299.0,30.6,17,65,4.2,18,107,375.438584794293
2025-04-17 19:00:00,93.0,28.3,81,79,2.9,19,107,159.75900131296441
2025-04-17 20:00:00,0.0,26.9,99,84,8.2,20,107,0.0
2025-04-17 21:00:00,0.0,26.5,99,84,4.5,21,107,0.0
2025-04-17 22:00:00,0.0,25.4,100,91,3.0,22,107,0.0
2025-04-17 23:00:00,0.0,25.0,100,93,6.5,23,107,0.0
2025-04-18 00:00:00,0.0,24.5,100,94,3.6,0,108,0.0
2025-04-18 01:00:00,0.0,24.2,100,96,4.6,1,108,0.0
2025-04-18 02:00:00,0.0,24.0,100,97,4.4,2,108,0.0
2025-04-18 03:00:00,0.0,24.0,100,96,4.4,3,108,0.0
2025-04-18 04:00:00,0.0,23.9,100,97,4.8,4,108,0.0
2025-04-18 05:00:00,0.0,23.6,100,99,4.2,5,108,0.0
2025-04-18 06:00:00,0.0,23.5,81,99,4.0,6,108,0.0
2025-04-18 07:00:00,0.0,23.1,98,100,3.5,7,108,0.0
2025-04-18 08:00:00,68.0,25.0,11,95,5.3,8,108,244.14011832320693
2025-04-18 09:00:00,282.0,28.3,99,82,3.2,9,108,741.5971814214545
2025-04-18 10:00:00,524.0,30.3,87,69,6.9,10,108,777.7641784498259
2025-04-18 11:00:00,625.0,31.0,69,65,9.6,11,108,400.55022872407574
2025-04-18 12:00:00,835.0,32.0,16,61,10.5,12,108,322.6409283367
2025-04-18 13:00:00,905.0,32.5,13,61,8.1,13,108,290.697774007839
2025-04-18 14:00:00,925.0,33.0,15,60,4.5,14,108,311.76694030520304
2025-04-18 15:00:00,875.0,33.0,91,60,2.4,15,108,287.14211093058907
2025-04-18 16:00:00,623.0,29.0,85,77,8.0,16,108,565.9374308268207
2025-04-18 17:00:00,352.0,28.3,90,78,9.8,17,108,639.627025041245
2025-04-18 18:00:00,278.0,28.1,36,78,5.5,18,108,410.73312355967323
2025-04-18 19:00:00,83.0,27.2,77,87,2.1,19,108,156.79742062734712
2025-04-18 20:00:00,0.0,26.4,70,90,2.6,20,108,0.0
2025-04-18 21:00:00,0.0,25.6,95,96,2.9,21,108,0.0
2025-04-18 22:00:00,0.0,25.5,30,95,6.0,22,108,0.0
2025-04-18 23:00:00,0.0,25.2,46,96,4.8,23,108,0.0
2025-04-19 00:00:00,0.0,25.3,10,96,6.0,0,109,0.0
2025-04-19 01:00:00,0.0,24.9,6,97,4.6,1,109,0.0
2025-04-19 02:00:00,0.0,24.6,2,96,4.7,2,109,0.0
2025-04-19 03:00:00,0.0,24.5,21,97,4.7,3,109,0.0
2025-04-19 04:00:00,0.0,24.4,21,97,4.8,4,109,0.0
2025-04-19 05:00:00,0.0,24.0,15,99,4.5,5,109,0.0
2025-04-19 06:00:00,0.0,24.0,1,99,4.7,6,109,0.0
2025-04-19 07:00:00,0.0,23.9,3,99,5.5,7,109,0.0
2025-04-19 08:00:00,69.0,25.0,94,95,5.4,8,109,246.37239330348874
2025-04-19 09:00:00,221.0,26.9,73,92,3.5,9,109,687.8165177766522
2025-04-19 10:00:00,303.0,28.4,76,86,2.9,10,109,907.2610105461735
2025-04-19 11:00:00,611.0,30.4,64,77,5.0,11,109,640.8887142130362
2025-04-19 12:00:00,782.0,31.6,98,70,5.8,12,109,369.3239792462458
2025-04-19 13:00:00,779.0,31.5,100,66,1.4,13,109,680.8511568938417
2025-04-19 14:00:00,502.0,26.0,99,90,5.5,14,109,1217.526354867933
2025-04-19 15:00:00,317.0,27.5,93,82,6.0,15,109,1066.8377681167565
2025-04-19 16:00:00,667.0,28.9,97,75,8.7,16,109,538.2959667634652
2025-04-19 17:00:00,430.0,27.7,95,78,7.0,17,109,697.1383538701439
2025-04-19 18:00:00,253.0,27.4,93,81,3.9,18,109,488.9368481513123
2025-04-19 19:00:00,82.0,26.4,89,87,3.9,19,109,157.44395388987846
2025-04-19 20:00:00,0.0,25.2,76,94,3.4,20,109,0.0
2025-04-19 21:00:00,0.0,24.6,86,95,6.9,21,109,0.0
2025-04-19 22:00:00,0.0,24.3,92,97,0.4,22,109,0.0
2025-04-19 23:00:00,0.0,23.8,100,100,1.2,23,109,0.0
2025-04-20 00:00:00,0.0,23.5,99,100,3.3,0,110,0.0
2025-04-20 01:00:00,0.0,23.8,95,99,6.1,1,110,0.0
2025-04-20 02:00:00,0.0,23.5,93,99,4.5,2,110,0.0
2025-04-20 03:00:00,0.0,23.5,97,99,5.1,3,110,0.0
2025-04-20 04:00:00,0.0,23.2,100,100,5.3,4,110,0.0
2025-04-20 05:00:00,0.0,23.1,100,100,5.6,5,110,0.0
2025-04-20 06:00:00,0.0,22.6,100,100,3.9,6,110,0.0
2025-04-20 07:00:00,0.0,22.7,100,100,5.0,7,110,0.0
2025-04-20 08:00:00,65.0,23.9,87,98,4.0,8,110,238.68517479083383
2025-04-20 09:00:00,210.0,26.1,82,91,5.1,9,110,660.7950989737691
2025-04-20 10:00:00,502.0,28.5,19,79,7.2,10,110,803.9032928164881
2025-04-20 11:00:00,671.0,30.0,17,74,6.1,11,110,489.05764885234964
2025-04-20 12:00:00,833.0,31.1,31,68,5.3,12,110,371.51340259796444
2025-04-20 13:00:00,887.0,32.0,100,63,5.5,13,110,412.67938141727967
2025-04-20 14:00:00,696.0,31.9,99,62,2.8,14,110,1199.0651532867807
2025-04-20 15:00:00,583.0,30.9,100,66,3.0,15,110,953.4149710164854
2025-04-20 16:00:00,471.0,29.6,100,72,0.9,16,110,929.3936207891846
2025-04-20 17:00:00,357.0,28.2,100,78,4.9,17,110,529.0323853323564
2025-04-20 18:00:00,243.0,27.9,100,80,4.0,18,110,509.254605002899
2025-04-20 19:00:00,88.0,26.8,100,88,2.3,19,110,192.71010303451882
2025-04-20 20:00:00,0.0,25.9,100,93,2.9,20,110,0.0
2025-04-20 21:00:00,0.0,25.1,100,95,1.6,21,110,0.0
2025-04-20 22:00:00,0.0,24.6,100,99,1.5,22,110,0.0
2025-04-20 23:00:00,0.0,24.2,100,100,2.3,23,110,0.0
2025-04-21 00:00:00,0.0,24.0,100,100,4.2,0,111,0.0
2025-04-21 01:00:00,0.0,23.9,100,100,6.2,1,111,0.0
2025-04-21 02:00:00,0.0,23.8,100,99,5.2,2,111,0.0
2025-04-21 03:00:00,0.0,23.7,100,98,5.1,3,111,0.0
2025-04-21 04:00:00,0.0,23.5,100,98,4.1,4,111,0.0
2025-04-21 05:00:00,0.0,23.5,100,99,4.5,5,111,0.0
2025-04-21 06:00:00,0.0,23.3,100,99,4.4,6,111,0.0
2025-04-21 07:00:00,0.0,23.4,100,99,4.5,7,111,0.0
2025-04-21 08:00:00,64.0,25.0,100,93,4.6,8,111,248.25275882306912
2025-04-21 09:00:00,273.0,28.4,100,81,2.2,9,111,746.5814018124794
2025-04-21 10:00:00,486.0,30.0,100,72,4.4,10,111,945.9002485613247
2025-04-21 11:00:00,631.0,30.9,100,66,2.8,11,111,651.2916420479106
2025-04-21 12:00:00,787.0,31.8,89,64,5.4,12,111,586.5487652532607
2025-04-21 13:00:00,858.0,32.2,100,62,4.8,13,111,484.6501382966325
2025-04-21 14:00:00,854.0,30.6,95,66,9.4,14,111,620.6603523925573
2025-04-21 15:00:00,485.0,25.6,100,91,8.2,15,111,729.8268839652519
2025-04-21 16:00:00,448.0,25.6,98,88,7.3,16,111,718.1605606492765
2025-04-21 17:00:00,300.0,25.1,81,92,3.1,17,111,625.6538954451127
2025-04-21 18:00:00,232.0,25.4,98,92,2.2,18,111,441.7463823618233
2025-04-21 19:00:00,60.0,25.0,57,95,3.6,19,111,178.65229874038383
2025-04-21 20:00:00,0.0,24.3,73,100,2.4,20,111,0.0
2025-04-21 21:00:00,0.0,24.6,87,95,3.0,21,111,0.0
2025-04-21 22:00:00,0.0,24.2,100,97,2.5,22,111,0.0
2025-04-21 23:00:00,0.0,23.9,100,100,1.4,23,111,0.0
2025-04-22 00:00:00,0.0,23.6,100,100,1.3,0,112,0.0
2025-04-22 01:00:00,0.0,23.5,100,99,5.4,1,112,0.0
2025-04-22 02:00:00,0.0,23.8,100,96,5.2,2,112,0.0
2025-04-22 03:00:00,0.0,23.7,100,97,6.0,3,112,0.0
2025-04-22 04:00:00,0.0,23.4,100,100,3.0,4,112,0.0
2025-04-22 05:00:00,0.0,23.3,100,100,4.8,5,112,0.0
2025-04-22 06:00:00,0.0,23.1,100,100,2.6,6,112,0.0
2025-04-22 07:00:00,0.0,23.4,100,100,3.5,7,112,0.0
2025-04-22 08:00:00,44.0,24.0,94,99,3.8,8,112,174.2133997105724
2025-04-22 09:00:00,52.0,25.1,100,96,3.5,9,112,240.45337993917613
2025-04-22 10:00:00,208.0,26.5,90,92,3.5,10,112,846.413052462883
2025-04-22 11:00:00,593.0,28.6,55,81,3.5,11,112,823.0766602334445
2025-04-22 12:00:00,824.0,30.3,36,71,5.9,12,112,398.8810575131412
2025-04-22 13:00:00,778.0,30.9,96,69,3.5,13,112,458.7884692170581
2025-04-22 14:00:00,824.0,30.8,99,69,8.0,14,112,739.8445517496764
2025-04-22 15:00:00,605.0,28.1,89,81,5.3,15,112,1254.8987521824045
2025-04-22 16:00:00,435.0,29.0,72,74,2.8,16,112,662.9256429649098
2025-04-22 17:00:00,443.0,28.4,89,77,5.9,17,112,548.1423999970096
2025-04-22 18:00:00,248.0,27.8,80,81,5.6,18,112,463.8637521900495
2025-04-22 19:00:00,66.0,26.8,89,86,3.7,19,112,172.20581558582705
2025-04-22 20:00:00,0.0,25.5,99,96,5.1,20,112,0.0
2025-04-22 21:00:00,0.0,26.8,100,90,2.4,21,112,0.0
2025-04-22 22:00:00,0.0,26.3,100,94,1.8,22,112,0.0
2025-04-22 23:00:00,0.0,26.1,68,97,0.4,23,112,0.0
2025-04-23 00:00:00,0.0,25.6,95,97,3.1,0,113,0.0
2025-04-23 01:00:00,0.0,25.4,98,96,4.0,1,113,0.0
2025-04-23 02:00:00,0.0,25.3,100,95,1.4,2,113,0.0
2025-04-23 03:00:00,0.0,24.9,100,100,2.9,3,113,0.0
2025-04-23 04:00:00,0.0,23.8,100,100,8.0,4,113,0.0
2025-04-23 05:00:00,0.0,24.1,100,99,6.2,5,113,0.0
2025-04-23 06:00:00,0.0,24.1,100,99,5.2,6,113,0.0
2025-04-23 07:00:00,0.0,24.1,100,100,1.8,7,113,0.0
2025-04-23 08:00:00,40.0,24.9,93,98,3.6,8,113,170.98911035504977
2025-04-23 09:00:00,91.0,24.1,100,98,4.5,9,113,407.3365808707477
2025-04-23 10:00:00,150.0,24.3,100,99,5.5,10,113,647.676151502667
2025-04-23 11:00:00,93.0,24.4,100,98,3.2,11,113,429.2205155985457
2025-04-23 12:00:00,288.0,26.1,100,87,3.1,12,113,1259.3201447218012
2025-04-23 13:00:00,385.0,27.2,100,83,5.6,13,113,1536.0364512971814
2025-04-23 14:00:00,568.0,28.7,100,76,6.5,14,113,1679.5218189179718
2025-04-23 15:00:00,701.0,29.4,100,72,6.5,15,113,1013.9622972925281
2025-04-23 16:00:00,360.0,28.5,100,74,7.6,16,113,1248.0467434573548
2025-04-23 17:00:00,358.0,28.4,100,75,7.7,17,113,844.9948082634876
2025-04-23 18:00:00,214.0,27.9,100,78,4.9,18,113,687.669431900396
2025-04-23 19:00:00,63.0,26.8,100,86,3.1,19,113,232.5830227536776
2025-04-23 20:00:00,0.0,26.1,100,90,1.8,20,113,0.0
2025-04-23 21:00:00,0.0,25.4,100,92,3.8,21,113,0.0
2025-04-23 22:00:00,0.0,25.0,100,93,1.7,22,113,0.0
2025-04-23 23:00:00,0.0,24.9,100,95,1.2,23,113,0.0
2025-04-24 00:00:00,0.0,24.5,100,98,0.7,0,114,0.0
2025-04-24 01:00:00,0.0,24.2,100,100,3.9,1,114,0.0
2025-04-24 02:00:00,0.0,23.9,100,100,4.6,2,114,0.0
2025-04-24 03:00:00,0.0,23.5,98,100,2.9,3,114,0.0
2025-04-24 04:00:00,0.0,23.2,100,100,3.6,4,114,0.0
2025-04-24 05:00:00,0.0,22.9,100,100,2.7,5,114,0.0
2025-04-24 06:00:00,0.0,22.8,100,100,3.5,6,114,0.0
2025-04-24 07:00:00,0.0,22.8,100,100,4.5,7,114,0.0
2025-04-24 08:00:00,38.0,23.6,100,100,3.3,8,114,171.57269356582503
2025-04-24 09:00:00,110.0,26.1,66,93,4.0,9,114,471.1090976215867
2025-04-24 10:00:00,521.0,29.4,98,73,2.8,10,114,779.6331306082494
2025-04-24 11:00:00,672.0,30.6,29,67,2.4,11,114,465.96893869433046
2025-04-24 12:00:00,847.0,31.6,99,65,4.2,12,114,324.13752690490975
2025-04-24 13:00:00,890.0,32.0,43,64,5.7,13,114,396.8419835079439
2025-04-24 14:00:00,887.0,32.0,61,64,6.0,14,114,541.9127819765412
2025-04-24 15:00:00,730.0,30.2,95,74,5.2,15,114,659.3533366826812
2025-04-24 16:00:00,490.0,30.1,99,75,1.3,16,114,908.984619729133
2025-04-24 17:00:00,362.0,28.0,100,81,4.6,17,114,706.7882551201175
2025-04-24 18:00:00,153.0,26.8,100,87,3.3,18,114,511.1954888299353
2025-04-24 19:00:00,63.0,26.4,59,89,0.4,19,114,145.18267498065507
2025-04-24 20:00:00,0.0,25.2,93,98,0.7,20,114,0.0
2025-04-24 21:00:00,0.0,25.1,100,100,0.7,21,114,0.0
2025-04-24 22:00:00,0.0,24.8,98,100,4.6,22,114,0.0
2025-04-24 23:00:00,0.0,24.4,98,100,5.8,23,114,0.0
2025-04-25 00:00:00,0.0,24.1,84,99,3.4,0,115,0.0
2025-04-25 01:00:00,0.0,24.0,9,98,2.6,1,115,0.0
2025-04-25 02:00:00,0.0,23.9,1,99,3.7,2,115,0.0
2025-04-25 03:00:00,0.0,23.6,3,100,1.7,3,115,0.0
2025-04-25 04:00:00,0.0,23.4,94,100,1.3,4,115,0.0
2025-04-25 05:00:00,0.0,23.2,94,100,1.6,5,115,0.0
2025-04-25 06:00:00,0.0,23.1,98,100,2.8,6,115,0.0
2025-04-25 07:00:00,0.0,23.1,98,100,2.9,7,115,0.0
2025-04-25 08:00:00,60.0,24.5,99,99,1.3,8,115,230.2751563988631
2025-04-25 09:00:00,276.0,28.6,20,83,4.4,9,115,709.014441207133
2025-04-25 10:00:00,489.0,30.0,42,73,6.2,10,115,780.6827852474677
2025-04-25 11:00:00,597.0,30.6,38,71,5.3,11,115,531.5608981721275
2025-04-25 12:00:00,757.0,31.4,24,68,3.8,12,115,432.22471751353885
2025-04-25 13:00:00,878.0,31.5,51,68,5.2,13,115,353.89266602056483
2025-04-25 14:00:00,869.0,32.0,37,66,3.7,14,115,399.39182335371135
2025-04-25 15:00:00,740.0,31.7,28,66,4.9,15,115,700.0416481114798
2025-04-25 16:00:00,598.0,31.3,72,67,5.1,16,115,791.3084686189122
2025-04-25 17:00:00,325.0,28.2,55,79,7.1,17,115,620.9677722335058
2025-04-25 18:00:00,227.0,28.0,16,79,5.8,18,115,501.8574189216369
2025-04-25 19:00:00,82.0,27.0,11,89,1.7,19,115,152.47271062705144
2025-04-25 20:00:00,0.0,26.0,21,92,3.5,20,115,0.0
2025-04-25 21:00:00,0.0,25.5,94,89,7.7,21,115,0.0
2025-04-25 22:00:00,0.0,24.8,59,94,7.8,22,115,0.0
2025-04-25 23:00:00,0.0,24.5,20,94,5.5,23,115,0.0
2025-04-26 00:00:00,0.0,24.1,13,95,5.5,0,116,0.0
2025-04-26 01:00:00,0.0,24.1,39,96,3.6,1,116,0.0
2025-04-26 02:00:00,0.0,23.8,99,98,4.7,2,116,0.0
2025-04-26 03:00:00,0.0,23.8,31,97,4.7,3,116,0.0
2025-04-26 04:00:00,0.0,23.5,56,99,4.3,4,116,0.0
2025-04-26 05:00:00,0.0,23.4,5,99,3.6,5,116,0.0
2025-04-26 06:00:00,0.0,23.2,19,100,3.6,6,116,0.0
2025-04-26 07:00:00,0.0,23.6,16,99,6.9,7,116,0.0
2025-04-26 08:00:00,68.0,25.5,89,91,6.1,8,116,240.47217881548605
2025-04-26 09:00:00,145.0,25.4,100,96,1.6,9,116,599.0178935252433
2025-04-26 10:00:00,409.0,27.9,100,85,8.9,10,116,1098.7033739064013
2025-04-26 11:00:00,646.0,30.0,81,74,9.0,11,116,657.4325572300025
2025-04-26 12:00:00,848.0,30.8,65,71,11.5,12,116,287.3276790833604
2025-04-26 13:00:00,767.0,30.6,57,67,8.3,13,116,626.4827949530206
2025-04-26 14:00:00,873.0,31.0,57,66,5.6,14,116,471.1204293097838
2025-04-26 15:00:00,470.0,29.8,69,72,7.3,15,116,767.4578730443798
2025-04-26 16:00:00,581.0,27.8,77,77,3.1,16,116,722.2920367846863
2025-04-26 17:00:00,390.0,28.2,53,77,3.1,17,116,750.3822104587111
2025-04-26 18:00:00,269.0,28.2,59,78,3.2,18,116,361.97158342278595
2025-04-26 19:00:00,80.0,27.2,19,86,0.6,19,116,170.49592618679588
2025-04-26 20:00:00,0.0,26.2,49,90,0.6,20,116,0.0
2025-04-26 21:00:00,0.0,25.0,7,97,1.8,21,116,0.0
2025-04-26 22:00:00,0.0,24.6,100,100,3.5,22,116,0.0
2025-04-26 23:00:00,0.0,24.2,100,100,4.3,23,116,0.0
2025-04-27 00:00:00,0.0,24.0,100,100,4.2,0,117,0.0
2025-04-27 01:00:00,0.0,23.6,100,100,3.1,1,117,0.0
2025-04-27 02:00:00,0.0,23.5,100,100,2.5,2,117,0.0
2025-04-27 03:00:00,0.0,23.3,100,100,3.8,3,117,0.0
2025-04-27 04:00:00,0.0,23.2,100,100,4.7,4,117,0.0
2025-04-27 05:00:00,0.0,23.4,100,100,3.6,5,117,0.0
2025-04-27 06:00:00,0.0,23.2,100,100,1.1,6,117,0.0
2025-04-27 07:00:00,0.0,23.2,100,100,1.3,7,117,0.0
2025-04-27 08:00:00,50.0,24.0,100,99,2.7,8,117,204.31175933383992
2025-04-27 09:00:00,225.0,27.2,99,90,1.9,9,117,751.8276682933927
2025-04-27 10:00:00,475.0,29.5,96,75,4.4,10,117,914.8847333731796
2025-04-27 11:00:00,656.0,30.6,91,68,6.7,11,117,587.4260800852052
2025-04-27 12:00:00,774.0,31.0,89,68,7.1,12,117,557.5896462251851
2025-04-27 13:00:00,891.0,31.8,94,65,7.2,13,117,401.5364730188509
2025-04-27 14:00:00,823.0,31.5,100,61,8.3,14,117,656.1819907753666
2025-04-27 15:00:00,644.0,30.8,100,64,7.6,15,117,749.1299272402878
2025-04-27 16:00:00,558.0,30.2,100,64,6.0,16,117,744.0940033641833
2025-04-27 17:00:00,361.0,30.0,99,68,4.5,17,117,585.5015444138252
2025-04-27 18:00:00,275.0,29.0,98,71,5.3,18,117,322.3706462208063
2025-04-27 19:00:00,69.0,27.1,92,83,5.8,19,117,158.10602783729604
2025-04-27 20:00:00,0.0,25.9,98,92,2.1,20,117,0.0
2025-04-27 21:00:00,0.0,25.1,86,95,3.7,21,117,0.0
2025-04-27 22:00:00,0.0,24.6,89,99,3.3,22,117,0.0
2025-04-27 23:00:00,0.0,24.5,53,99,4.5,23,117,0.0
2025-04-28 00:00:00,0.0,24.5,76,99,6.1,0,118,0.0
2025-04-28 01:00:00,0.0,24.4,97,100,6.7,1,118,0.0
2025-04-28 02:00:00,0.0,24.0,95,100,3.5,2,118,0.0
2025-04-28 03:00:00,0.0,23.8,100,100,3.4,3,118,0.0
2025-04-28 04:00:00,0.0,23.9,100,100,5.1,4,118,0.0
2025-04-28 05:00:00,0.0,23.9,100,100,6.9,5,118,0.0
2025-04-28 06:00:00,0.0,23.8,100,100,6.2,6,118,0.0
2025-04-28 07:00:00,0.0,23.5,100,100,2.3,7,118,0.0
2025-04-28 08:00:00,68.0,25.4,100,95,2.6,8,118,244.67803195808833
2025-04-28 09:00:00,230.0,27.0,99,89,3.2,9,118,660.2133309994927
2025-04-28 10:00:00,454.0,29.0,100,79,5.2,10,118,780.1615717256653
2025-04-28 11:00:00,677.0,30.8,99,70,4.5,11,118,469.67083004304703
2025-04-28 12:00:00,810.0,32.1,99,65,2.3,12,118,356.8520582750687
2025-04-28 13:00:00,832.0,32.7,100,60,2.9,13,118,465.1695739236591
2025-04-28 14:00:00,467.0,27.8,100,82,9.7,14,118,921.3498314131567
2025-04-28 15:00:00,306.0,26.1,100,89,3.6,15,118,940.5672700295311
2025-04-28 16:00:00,500.0,28.3,95,78,2.7,16,118,1077.5893074134763
2025-04-28 17:00:00,482.0,29.0,78,75,2.0,17,118,526.8548765720976
2025-04-28 18:00:00,292.0,28.9,96,76,2.3,18,118,318.09246402253916
2025-04-28 19:00:00,81.0,26.6,99,87,4.0,19,118,166.4192485131505
2025-04-28 20:00:00,0.0,25.0,100,97,6.1,20,118,0.0
2025-04-28 21:00:00,0.0,25.4,100,95,0.9,21,118,0.0
2025-04-28 22:00:00,0.0,25.0,99,98,1.9,22,118,0.0
2025-04-28 23:00:00,0.0,24.4,100,100,4.1,23,118,0.0
2025-04-29 00:00:00,0.0,24.0,100,100,5.8,0,119,0.0
2025-04-29 01:00:00,0.0,24.0,100,98,6.7,1,119,0.0
2025-04-29 02:00:00,0.0,23.9,100,99,5.7,2,119,0.0
2025-04-29 03:00:00,0.0,23.7,100,99,5.2,3,119,0.0
2025-04-29 04:00:00,0.0,23.6,100,97,5.8,4,119,0.0
2025-04-29 05:00:00,0.0,23.5,98,97,5.7,5,119,0.0
2025-04-29 06:00:00,0.0,23.2,98,97,4.5,6,119,0.0
2025-04-29 07:00:00,0.0,23.0,100,98,4.2,7,119,0.0
2025-04-29 08:00:00,69.0,24.4,100,94,5.2,8,119,257.39383505589467
2025-04-29 09:00:00,279.0,27.1,99,88,4.0,9,119,745.9189080080943
2025-04-29 10:00:00,511.0,29.1,99,76,5.2,10,119,768.1196457460492
2025-04-29 11:00:00,712.0,30.4,99,70,5.0,11,119,332.0226356060258
2025-04-29 12:00:00,719.0,31.1,100,68,5.0,12,119,561.0178322922521
2025-04-29 13:00:00,865.0,32.3,100,63,4.4,13,119,478.15783781420186
2025-04-29 14:00:00,822.0,32.6,99,61,2.3,14,119,512.2613494055439
2025-04-29 15:00:00,687.0,30.9,99,66,7.1,15,119,757.5503871005474
2025-04-29 16:00:00,382.0,28.8,63,75,4.5,16,119,1104.0236528346911
2025-04-29 17:00:00,423.0,29.0,58,76,4.1,17,119,495.10717164128096
2025-04-29 18:00:00,271.0,28.8,33,76,5.4,18,119,390.1720522940565
2025-04-29 19:00:00,79.0,27.5,26,85,2.7,19,119,147.92721431116877
2025-04-29 20:00:00,0.0,26.5,50,90,3.5,20,119,0.0
2025-04-29 21:00:00,0.0,25.5,100,91,4.2,21,119,0.0
2025-04-29 22:00:00,0.0,25.5,97,91,4.3,22,119,0.0
2025-04-29 23:00:00,0.0,25.3,96,92,4.2,23,119,0.0
2025-04-30 00:00:00,0.0,25.3,87,92,4.2,0,120,0.0
2025-04-30 01:00:00,0.0,24.9,62,94,4.6,1,120,0.0
2025-04-30 02:00:00,0.0,24.7,30,94,6.0,2,120,0.0
2025-04-30 03:00:00,0.0,24.0,25,97,4.3,3,120,0.0
2025-04-30 04:00:00,0.0,23.8,12,98,4.7,4,120,0.0
2025-04-30 05:00:00,0.0,23.5,44,98,4.1,5,120,0.0
2025-04-30 06:00:00,0.0,23.2,92,99,3.9,6,120,0.0
2025-04-30 07:00:00,0.0,23.1,99,99,4.0,7,120,0.0
2025-04-30 08:00:00,72.0,24.9,94,93,2.7,8,120,254.94312837978063
2025-04-30 09:00:00,289.0,28.5,99,80,5.1,9,120,707.8561779312669
2025-04-30 10:00:00,520.0,30.1,96,70,8.4,10,120,704.8022335655356
2025-04-30 11:00:00,676.0,30.9,100,68,6.5,11,120,406.21011950909127
2025-04-30 12:00:00,736.0,31.9,100,63,7.6,12,120,469.6615316581327
2025-04-30 13:00:00,812.0,31.8,100,62,1.0,13,120,649.0842344961179
2025-04-30 14:00:00,392.0,26.6,99,86,8.8,14,120,1165.5916826755792
2025-04-30 15:00:00,520.0,28.8,88,76,5.4,15,120,1170.9277367459024
2025-04-30 16:00:00,589.0,29.5,76,71,5.9,16,120,803.790114958894
